bedrooms,bathrooms,toilets,parking_space,house_type,town,state,price
4.0,5.0,5.0,5.0,Terraced Duplexes,Wuye,Abuja,130000000.0
5.0,6.0,7.0,4.0,Terraced Duplexes,Gaduwa,Abuja,57000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,4.0,5.0,5.0,Semi Detached Duplex,Wuye,Abuja,150000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,140000000.0
4.0,4.0,5.0,6.0,Terraced Duplexes,Victoria Island (VI),Lagos,170000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,240000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Ajah,Lagos,45000000.0
2.0,5.0,5.0,4.0,Block of Flats,Lekki,Lagos,50000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,45000000.0
5.0,7.0,7.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0
4.0,4.0,5.0,4.0,Terraced Bungalow,Lekki,Lagos,47500000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Wuye,Abuja,60000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,50000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Isheri North,Lagos,80000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Owerri Municipal,Imo,70000000.0
5.0,5.0,7.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,68000000.0
5.0,5.0,5.0,4.0,Semi Detached Duplex,Katampe,Abuja,160000000.0
3.0,4.0,4.0,2.0,Terraced Duplexes,Ajah,Lagos,40000000.0
5.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,195000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,45000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,100000000.0
3.0,3.0,4.0,2.0,Terraced Duplexes,Ajah,Lagos,47500000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
4.0,4.0,5.0,5.0,Semi Detached Duplex,Life Camp,Abuja,45000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Owerri Municipal,Imo,50000000.0
4.0,4.0,4.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,230000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,5.0,5.0,5.0,Detached Duplex,Ajah,Lagos,70000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,70000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,260000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Amuwo Odofin,Lagos,100000000.0
3.0,3.0,4.0,3.0,Terraced Duplexes,Lekki,Lagos,46000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Life Camp,Abuja,100000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
6.0,5.0,6.0,2.0,Detached Duplex,Wuye,Abuja,175000000.0
5.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,200000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0
4.0,5.0,5.0,5.0,Semi Detached Duplex,Apo,Abuja,80000000.0
7.0,7.0,8.0,5.0,Detached Duplex,Ikeja,Lagos,250000000.0
4.0,5.0,5.0,4.0,Block of Flats,Owerri West,Imo,75000000.0
5.0,5.0,7.0,4.0,Detached Duplex,Lekki,Lagos,240000000.0
7.0,7.0,8.0,7.0,Detached Duplex,Ajah,Lagos,50000000.0
3.0,5.0,5.0,4.0,Block of Flats,Isolo,Lagos,40000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,60000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,70000000.0
7.0,7.0,8.0,8.0,Detached Duplex,Victoria Island (VI),Lagos,250000000.0
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0
3.0,3.0,4.0,3.0,Terraced Duplexes,Ajah,Lagos,65000000.0
4.0,4.0,4.0,4.0,Detached Bungalow,Ibadan,Oyo,40000000.0
6.0,7.0,7.0,4.0,Block of Flats,Ibadan,Oyo,140000000.0
4.0,5.0,6.0,3.0,Terraced Duplexes,Galadimawa,Abuja,35000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,5.0,4.0,Semi Detached Bungalow,Ibeju Lekki,Lagos,36000000.0
4.0,4.0,5.0,4.0,Detached Bungalow,Lekki,Lagos,40000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,90000000.0
2.0,2.0,2.0,2.0,Block of Flats,Ajah,Lagos,40000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,70000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,53000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Katampe,Abuja,85000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lugbe District,Abuja,110000000.0
4.0,5.0,5.0,4.0,Detached Bungalow,Shomolu,Lagos,45000000.0
3.0,3.0,4.0,4.0,Block of Flats,Lekki,Lagos,75000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ibeju Lekki,Lagos,50000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Guzape District,Abuja,60000000.0
3.0,5.0,3.0,3.0,Block of Flats,Ikoyi,Lagos,170000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,130000000.0
5.0,5.0,5.0,1.0,Semi Detached Duplex,Ifo,Ogun,40000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Jahi,Abuja,79999999.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,160000000.0
4.0,5.0,5.0,5.0,Terraced Duplexes,Katampe,Abuja,80000000.0
5.0,5.0,5.0,8.0,Detached Duplex,Isolo,Lagos,65000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,190000000.0
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,160000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Ajah,Lagos,35000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,200000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Apo,Abuja,70000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
3.0,4.0,4.0,1.0,Block of Flats,Alimosho,Lagos,75000000.0
4.0,5.0,5.0,6.0,Detached Duplex,Ajah,Lagos,60000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,5.0,5.0,7.0,Detached Duplex,Port Harcourt,Rivers,75000000.0
5.0,6.0,6.0,6.0,Detached Duplex,Port Harcourt,Rivers,55000000.0
3.0,5.0,5.0,4.0,Block of Flats,Magboro,Ogun,35000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Port Harcourt,Rivers,75000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,195000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,100000000.0
5.0,5.0,6.0,5.0,Semi Detached Duplex,Lekki,Lagos,48600000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,70000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,138000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Life Camp,Abuja,70000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,120000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Life Camp,Abuja,60000000.0
3.0,3.0,4.0,3.0,Block of Flats,Victoria Island (VI),Lagos,130000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,88000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
3.0,3.0,4.0,5.0,Terraced Duplexes,Katampe,Abuja,90000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Ojodu,Lagos,90000000.0
3.0,4.0,4.0,2.0,Terraced Duplexes,Ajah,Lagos,35000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,250000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,145000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ojodu,Lagos,110000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Ajah,Lagos,135000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,45000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,65000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Magodo,Lagos,220000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,47000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0
5.0,5.0,6.0,8.0,Detached Duplex,Ajah,Lagos,76000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Magodo,Lagos,80000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,50000000.0
4.0,4.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
3.0,3.0,3.0,4.0,Terraced Duplexes,Ajah,Lagos,40000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ikeja,Lagos,110000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,230000000.0
5.0,5.0,6.0,6.0,Semi Detached Duplex,Lekki,Lagos,220000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Isheri North,Lagos,50000000.0
5.0,5.0,4.0,4.0,Detached Duplex,Lekki,Lagos,180000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,95000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Gwarinpa,Abuja,250000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,160000000.0
5.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,3.0,3.0,3.0,Terraced Duplexes,Ajah,Lagos,50000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,170000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,129000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,145000000.0
3.0,5.0,4.0,4.0,Detached Bungalow,Ibeju Lekki,Lagos,40000000.0
2.0,2.0,3.0,4.0,Block of Flats,Asaba,Delta,40000000.0
4.0,5.0,5.0,4.0,Block of Flats,Ipaja,Lagos,48000000.0
7.0,7.0,8.0,2.0,Detached Duplex,Gwarinpa,Abuja,130000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,135000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,90000000.0
5.0,6.0,6.0,7.0,Detached Duplex,Ikeja,Lagos,260000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,130000000.0
5.0,5.0,6.0,7.0,Semi Detached Duplex,Ajah,Lagos,37000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,125000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,4.0,2.0,Semi Detached Duplex,Ajah,Lagos,65000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,67000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,190000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,235000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Kado,Abuja,90000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Ikoyi,Lagos,150000000.0
5.0,3.0,3.0,2.0,Detached Bungalow,Owerri Municipal,Imo,60000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,65000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Ajah,Lagos,60000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
8.0,5.0,5.0,4.0,Detached Duplex,Ibadan,Oyo,40000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,260000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Isheri North,Lagos,50000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Ajah,Lagos,50000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Jabi,Abuja,180000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Ajah,Lagos,56000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Magodo,Lagos,70000000.0
5.0,5.0,6.0,8.0,Detached Duplex,Ikeja,Lagos,205000000.0
3.0,5.0,5.0,4.0,Detached Bungalow,Yaba,Lagos,40000000.0
5.0,6.0,7.0,8.0,Detached Duplex,Owerri Municipal,Imo,65000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ibafo,Ogun,45000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Gwarinpa,Abuja,78000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,58000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Life Camp,Abuja,45000000.0
6.0,6.0,7.0,7.0,Terraced Duplexes,Kaura,Abuja,130000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Ikeja,Lagos,70000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,110000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,85000000.0
5.0,6.0,6.0,1.0,Detached Duplex,Life Camp,Abuja,170000000.0
9.0,9.0,9.0,4.0,Block of Flats,Surulere,Lagos,105000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,100000000.0
3.0,5.0,4.0,2.0,Terraced Duplexes,Ajah,Lagos,36000000.0
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0
7.0,6.0,6.0,8.0,Detached Duplex,Ajah,Lagos,100000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,80000000.0
4.0,5.0,5.0,4.0,Detached Bungalow,Ajah,Lagos,75000000.0
4.0,5.0,6.0,3.0,Semi Detached Duplex,Lekki,Anambara,70000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
6.0,6.0,7.0,8.0,Detached Duplex,Isheri North,Lagos,135000000.0
3.0,2.0,2.0,7.0,Block of Flats,Alimosho,Lagos,75000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0
4.0,5.0,6.0,6.0,Detached Duplex,Ajah,Lagos,64000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,82000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,60000000.0
4.0,5.0,5.0,4.0,Detached Bungalow,Mowe Town,Ogun,55000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Isheri North,Lagos,77000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Ojodu,Lagos,75000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Katampe,Abuja,250000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Asaba,Delta,100000000.0
5.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,55000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,190000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,160000000.0
3.0,3.0,4.0,7.0,Detached Duplex,Ikeja,Lagos,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,75000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,90000000.0
6.0,6.0,5.0,4.0,Detached Duplex,Gwarinpa,Abuja,150000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,170000000.0
4.0,4.0,5.0,8.0,Semi Detached Duplex,Ajah,Lagos,48000000.0
3.0,3.0,4.0,2.0,Terraced Duplexes,Lekki,Lagos,45000000.0
4.0,4.0,5.0,6.0,Terraced Duplexes,Lekki,Lagos,65000000.0
1.0,5.0,2.0,2.0,Terraced Duplexes,Lekki,Lagos,35000000.0
6.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,230000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0
3.0,2.0,2.0,4.0,Block of Flats,Surulere,Lagos,200000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,6.0,6.0,3.0,Detached Duplex,Lekki,Lagos,45000000.0
1.0,5.0,2.0,4.0,Detached Duplex,Ajah,Lagos,35000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,78000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Magodo,Lagos,180000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,55000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,85000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,55000000.0
4.0,4.0,5.0,7.0,Detached Duplex,Ajah,Lagos,65000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,135000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,53000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,135000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,48000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,50000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Gwarinpa,Abuja,35000000.0
5.0,6.0,6.0,9.0,Detached Duplex,Ikoyi,Lagos,250000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Utako,Abuja,75000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Magodo,Lagos,130000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Owerri West,Imo,80000000.0
7.0,7.0,8.0,3.0,Detached Duplex,Alimosho,Lagos,150000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,180000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
4.0,4.0,4.0,4.0,Block of Flats,Ikeja,Lagos,55000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,165000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Ibadan,Oyo,40000000.0
4.0,5.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,70000000.0
2.0,3.0,2.0,4.0,Terraced Duplexes,Lekki,Lagos,44000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Wuye,Abuja,65000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,56000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,230000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,69000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,135000000.0
6.0,7.0,8.0,4.0,Detached Duplex,Life Camp,Abuja,190000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,165000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
7.0,7.0,8.0,3.0,Detached Duplex,Lekki,Lagos,210000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,50000000.0
2.0,2.0,3.0,4.0,Block of Flats,Enugu,Enugu,85000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,75000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,180000000.0
4.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,70000000.0
2.0,2.0,3.0,1.0,Block of Flats,Gaduwa,Abuja,70000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,76000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,180000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Guzape District,Abuja,90000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,230000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,190000000.0
8.0,8.0,1.0,6.0,Detached Duplex,Life Camp,Abuja,200000000.0
3.0,4.0,4.0,3.0,Terraced Duplexes,Ajah,Lagos,65000000.0
5.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Life Camp,Abuja,75000000.0
4.0,5.0,5.0,4.0,Block of Flats,Utako,Abuja,190000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,220000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,70000000.0
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,135000000.0
4.0,4.0,4.0,3.0,Terraced Duplexes,Lekki,Lagos,160000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,160000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Ikeja,Lagos,140000000.0
4.0,4.0,5.0,4.0,Detached Bungalow,Ajah,Lagos,65000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,60000000.0
4.0,7.0,6.0,3.0,Terraced Duplexes,Lekki,Lagos,65000000.0
3.0,4.0,5.0,2.0,Terraced Duplexes,Ajah,Lagos,40000000.0
3.0,3.0,4.0,4.0,Detached Duplex,Ajah,Lagos,45000000.0
3.0,4.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,35000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Ajah,Lagos,40000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,6.0,4.0,Semi Detached Duplex,Port Harcourt,Rivers,85000000.0
4.0,5.0,5.0,2.0,Terraced Duplexes,Ikeja,Lagos,150000000.0
6.0,8.0,1.0,4.0,Detached Duplex,Isheri North,Lagos,155000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Gudu,Abuja,70000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
3.0,3.0,4.0,5.0,Block of Flats,Life Camp,Abuja,37000000.0
5.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Magodo,Lagos,170000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,260000000.0
3.0,4.0,4.0,5.0,Detached Bungalow,Lokogoma District,Abuja,35000000.0
4.0,5.0,6.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,150000000.0
4.0,4.0,5.0,8.0,Detached Duplex,Port Harcourt,Rivers,120000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Ikeja,Lagos,100000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ibadan,Oyo,45000000.0
4.0,4.0,5.0,4.0,Detached Bungalow,Lekki,Lagos,55000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,230000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0
